reference,topic,model,svris_status,svris_reference,field_title,field_authors,field_year,field_venue,field_id,candidate_title,candidate_authors,candidate_year,candidate_venue,candidate_doi,candidate_url,candidate_source,candidate_matches,candidate_contradictions,candidate_contains,candidate_absent,candidate_unconfirmed,cmp_title_citation,cmp_title_candidate,cmp_authors_citation,cmp_authors_candidate,cmp_year_citation,cmp_year_candidate,cmp_venue_citation,cmp_venue_candidate,cmp_id_citation,cmp_id_candidate,match_set_size,contained_set_size,total_candidates,sources_queried,processing_time_ms,svris_message,score,error_distance
"Kunt, A., & Klapper, L. F. (2017). *Financial inclusion: A new era of opportunity*. World Bank Publications.",Digital financial services,qwen3_14b_think,needs-human,Reference requires human review.,CONTRADICTION,CONTAINS,MATCH,CONTAINS,ABSENT,Financial Inclusion and Inclusive Growth: A Review of Recent Empirical Evidence,Asli Demirgüç-Kunt; Leora Klapper; Dorothe Singer,2017,"Policy Research Working Paper 8040, World Bank",,https://documents1.worldbank.org/curated/en/491271624538346557/pdf/The-Global-Findex-Database-2017-Measuring-Financial-Inclusion-and-Opportunities-to-Expand-Access-to-and-Use-of-Financial-Services.pdf,GOOGLE,1,1,2,1,0,Financial inclusion: A new era of opportunity,Financial Inclusion and Inclusive Growth: A Review of Recent Empirical Evidence,"Kunt, A.; Klapper, L. F.",Asli Demirgüç-Kunt; Leora Klapper; Dorothe Singer,2017,2017,World Bank Publications,"Policy Research Working Paper 8040, World Bank",,https://documents1.worldbank.org/curated/en/491271624538346557/pdf/The-Global-Findex-Database-2017-Measuring-Financial-Inclusion-and-Opportunities-to-Expand-Access-to-and-Use-of-Financial-Services.pdf,0,0,2,GOOGLE,0,"✗ Title | ◐ Authors | ✓ Year | ◐ Venue | ○ ID

### Summary
This reference needs human review because the title given, ""Financial inclusion: A new era of opportunity,"" does not match the available document found, which is titled ""Financial Inclusion and Inclusive Growth: A Review of Recent Empirical Evidence."" However, the authors Asli Demirgüç-Kunt and Leora Klapper are contained within the candidate author list, the year 2017 matches exactly, and both are World Bank publications.

### Details
A matching record was found with the title ""Financial Inclusion and Inclusive Growth: A Review of Recent Empirical Evidence,"" authored by Asli Demirgüç-Kunt, Leora Klapper, and Dorothe Singer in 2017, published as World Bank Policy Research Working Paper 8040. The original citation's title differs significantly from this match, causing a contradiction in the title field. The authors in the match include the original two but add a third author. The year 2017 matched exactly, and both are World Bank outputs, supporting the venue containment. No identifier was present for direct linking.

- [World Bank Policy Research Working Paper 8040](https://documents1.worldbank.org/curated/en/491271624538346557/pdf/The-Global-Findex-Database-2017-Measuring-Financial-Inclusion-and-Opportunities-to-Expand-Access-to-and-Use-of-Financial-Services.pdf)",0.1,0.9
"Li, X., Zhang, Y., & Wang, L. (2019). Blockchain technology in digital financial services: A case study of China. *Proceedings of the 23rd International Conference on Information Systems (ICIS)*.",Digital financial services,qwen3_14b_think,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching article titled ""Blockchain technology in digital financial services: A case study of China"" by Li, X., Zhang, Y., and Wang, L. from 2019 in the Proceedings of the 23rd International Conference on Information Systems was found. The verification failed due to a complete lack of evidence confirming the reference details.

### Details
A search in OpenAlex for the given title, authors, and year did not return any records. Additionally, web searches including the conference and author names did not find any relevant match. Several related articles on blockchain and digital financial services in China exist but none match the exact title, author list, year, or conference. No DOI or other identifiers were found to confirm the reference.

- [OpenAlex](https://openalex.org)
- Multiple web search results",0.0,1.0
"Mwaura, J. (2021). Mobile money and economic development in Sub-Saharan Africa. *Journal of African Business, 22*(1), 1–18. https://doi.org/10.1080/15228916.2020.1793345",Digital financial services,qwen3_14b_think,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching article or DOI for the reference ""Mobile money and economic development in Sub-Saharan Africa"" by Mwaura, J. (2021) in the Journal of African Business could be found. The provided DOI does not lead to a valid document, and searches did not locate an article matching these details.

### Details
A search for the DOI 10.1080/15228916.2020.1793345 resulted in a 404 error, indicating that the DOI does not exist in the DOI database. OpenAlex and other scholarly searches also failed to find a record for this article or author in 2021 matching the title and journal details. The search returned other related works but none matched the author Mwaura or this exact title in 2021 in the Journal of African Business.

- https://doi.org/10.1080/15228916.2020.1793345
- OpenAlex database
- Scholar search results",0.0,1.0
"Krugman, P. R. (1979). Increasing returns, monopolistic competition, and the stability of trade. *Journal of International Economics*, 9(4), 463–474.",Economics,qwen3_14b_think,verified-with-error,"Krugman, P. R. (1979). Increasing returns, monopolistic competition, and international trade. *Journal of International Economics*, 9(4), 469-479. https://www.sciencedirect.com/science/article/pii/0022199679900175",CONTAINS,MATCH,MATCH,MATCH,ABSENT,"Increasing returns, monopolistic competition, and international trade",P R Krugman,1979,Journal of International Economics,,https://www.sciencedirect.com/science/article/pii/0022199679900175,GOOGLE,3,0,1,1,0,"Increasing returns, monopolistic competition, and the stability of trade.","Increasing returns, monopolistic competition, and international trade","Krugman, P. R.",P R Krugman,1979,1979,Journal of International Economics,Journal of International Economics,,https://www.sciencedirect.com/science/article/pii/0022199679900175,1,1,1,GOOGLE,0,"◐ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This reference was verified but with a minor discrepancy in the article title. The authors, year 1979, and the journal name ""Journal of International Economics"" all matched perfectly. The differing part in the title is a variation between ""...the stability of trade"" and the confirmed ""...international trade,"" which likely indicates a subtitle difference rather than a completely different article.

### Details
A matching record was found for Paul R. Krugman's 1979 article in the Journal of International Economics with the title ""Increasing returns, monopolistic competition, and international trade."" The author name formatting differed but referred to the same individual, and both entries share the exact publication year and journal. The identifier (DOI) was not found in the citation. The best match article can be accessed at [ScienceDirect](https://www.sciencedirect.com/science/article/pii/0022199679900175) with pages 469-479, which also supports that the core content matches despite the slight title subtitle variation.

- [ScienceDirect article](https://www.sciencedirect.com/science/article/pii/0022199679900175)
- [PDF version of the article](https://www.fpeckert.me/teaching/readings/KrugmanJIE79.pdf)",0.833,0.167
"Mankiw, N. G., Romer, D., & Weil, D. N. (1992). A contribution to the empirics of economic growth. *Quarterly Journal of Economics*, 107(2), 407–437.",Economics,qwen3_14b_think,verified,"Mankiw, N. G., Römer, D., & Weil, D. N. (1992). A contribution to the empirics of economic growth. *The Quarterly Journal of Economics*, 107(2), 407–437. https://doi.org/10.2307/2118477",MATCH,MATCH,MATCH,MATCH,ABSENT,A Contribution to the Empirics of Economic Growth,N. Gregory Mankiw; Daniel Römer; David Weil,1992,The Quarterly Journal of Economics,10.2307/2118477,https://doi.org/10.2307/2118477,GOOGLE,4,0,0,1,0,A contribution to the empirics of economic growth,A Contribution to the Empirics of Economic Growth,"Mankiw, N. G.; Romer, D.; Weil, D. N.",N. Gregory Mankiw; Daniel Römer; David Weil,1992,1992,Quarterly Journal of Economics,The Quarterly Journal of Economics,,10.2307/2118477,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This article was confirmed in The Quarterly Journal of Economics with matching authors and year. The title ""A Contribution to the Empirics of Economic Growth"" and all three authors (Mankiw, Romer, Weil) were exactly matched, verifying the reference.

### Details
A matching record was found with the exact title and year 1992. All three authors correspond perfectly despite abbreviation variations. The journal name matches, allowing for the presence of the definite article ""The."" The DOI 10.2307/2118477 provides a reliable link to the publication, confirming its identity.

- [DOI link](https://doi.org/10.2307/2118477)",1.0,0.0
"Thaler, R. H. (1980). Toward a positive theory of consumer choice. *Journal of Economic Behavior & Organization*, 1(1), 39–60.",Economics,qwen3_14b_think,verified,"Thaler, R. H. (1980). Toward a positive theory of consumer choice. *Journal of Economic Behavior & Organization*, 1(1), 39-60. https://doi.org/10.1016/0167-2681(80)90051-7",MATCH,MATCH,MATCH,MATCH,ABSENT,Toward a positive theory of consumer choice,Richard H. Thaler,1980,Journal of Economic Behavior & Organization,10.1016/0167-2681(80)90051-7,https://doi.org/10.1016/0167-2681(80)90051-7,GOOGLE,4,0,0,1,0,Toward a positive theory of consumer choice,Toward a positive theory of consumer choice,"Thaler, R. H.",Richard H. Thaler,1980,1980,Journal of Economic Behavior & Organization,Journal of Economic Behavior & Organization,,10.1016/0167-2681(80)90051-7,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This article was confirmed in the Journal of Economic Behavior & Organization with matching authors and year. The title ""Toward a positive theory of consumer choice"" was exactly matched as well as the author Richard H. Thaler in 1980.

### Details
A matching record was found with exact title match and full author name match (Richard H. Thaler), confirming the citation author ""Thaler, R. H."". The publication year 1980 and the journal name also matched exactly. No identifier was provided in the original citation, but the corresponding DOI https://doi.org/10.1016/0167-2681(80)90051-7 was found in the evidence.

- https://doi.org/10.1016/0167-2681(80)90051-7",1.0,0.0
"Akerlof, G. A., & Yellen, J. L. (1986). Self-fulfilling unemployment. In R. E. Hall (Ed.), *The theory of employment* (pp. 21–56). University of Chicago Press.",Economics,qwen3_14b_think,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching record was found to confirm the existence of the reference ""Akerlof, G. A., & Yellen, J. L. (1986). Self-fulfilling unemployment"" as a chapter in ""The theory of employment"" edited by R. E. Hall and published by University of Chicago Press. The search did not find the title, authors, year, or publication details in major databases and search tools.

### Details
A search on OpenAlex yielded no matching work for the given title and authors in 1986. Additionally, a scholarly search including keywords from the reference found related literature by Akerlof and Yellen on unemployment but did not locate the exact chapter or book. The details such as title, authors, year, and venue were all unconfirmed, and no DOI or other identifiers were found linking to this work.

- [OpenAlex search](https://openalex.org)
- [Google Scholar search](https://scholar.google.com)",0.0,1.0
"Durlauf, S. N., & Johnson, P. T. (1995). Multiple regime and cross-regime transitions. *Journal of Economic Dynamics and Control*, 19(8), 1281–1304.",Economics,qwen3_14b_think,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching article could be found for the reference by Durlauf and Johnson titled ""Multiple regime and cross-regime transitions"" from 1995 in the Journal of Economic Dynamics and Control.

### Details
A search using the article title, authors' names, publication year, and journal name yielded no matching records. Neither the OpenAlex database nor a general scholar search found any work matching these details, so the key elements such as title, authors, year, and journal remain unconfirmed.

- [OpenAlex](https://openalex.org)
- [Scholar Search]
",0.0,1.0
"Acemoglu, D., & Robinson, J. A. (2001). A theory of political transitions. *American Economic Review*, 91(4), 938–963.",Economics,qwen3_14b_think,verified,"Acemoğlu, D., & Robinson, J. A. (2001). A theory of political transitions. *American Economic Review*, 91(4), 938-963. https://doi.org/10.1257/aer.91.4.938",MATCH,MATCH,MATCH,MATCH,ABSENT,A Theory of Political Transitions,Daron Acemoğlu; James A. Robinson,2001,American Economic Review,10.1257/aer.91.4.938,https://doi.org/10.1257/aer.91.4.938,GOOGLE,4,0,0,1,0,A theory of political transitions,A Theory of Political Transitions,"Acemoglu, D.; Robinson, J. A.",Daron Acemoğlu; James A. Robinson,2001,2001,American Economic Review,American Economic Review,,10.1257/aer.91.4.938,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This article was confirmed in the American Economic Review with matching authors Daron Acemoglu and James A. Robinson, the title ""A Theory of Political Transitions,"" and the publication year 2001.

### Details
A matching record was found in OpenAlex with the exact title and year. Both authors match, accounting for minor differences in name abbreviation and spelling (Acemoglu vs Acemoğlu). The journal name American Economic Review matches exactly as well. No identifier was provided in the citation, but a DOI is available in the evidence (10.1257/aer.91.4.938), confirming the reference authenticity.

- https://doi.org/10.1257/aer.91.4.938",1.0,0.0
"Card, D., & Krueger, A. B. (1994). Minimum wages and employment: A case study of the fast-food industry in New Jersey and Pennsylvania. *American Economic Review*, 84(4), 772–793.",Economics,qwen3_14b_think,verified,"Card, D., & Krueger, A. B. (1994). Minimum wages and employment: A case study of the fast-food industry in New Jersey and Pennsylvania. *American Economic Review*, 84(4), 772–793. https://www.jstor.org/stable/2118030",MATCH,MATCH,MATCH,MATCH,ABSENT,Minimum wages and employment: A case study of the fast-food industry in New Jersey and Pennsylvania,David Card; Alan B. Krueger,1994,American Economic Review,,https://www.jstor.org/stable/2118030,GOOGLE,4,0,0,1,0,Minimum wages and employment: A case study of the fast-food industry in New Jersey and Pennsylvania,Minimum wages and employment: A case study of the fast-food industry in New Jersey and Pennsylvania,"Card, D.; Krueger, A. B.",David Card; Alan B. Krueger,1994,1994,American Economic Review,American Economic Review,,https://www.jstor.org/stable/2118030,1,1,2,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This article was confirmed in the American Economic Review with matching authors David Card and Alan B. Krueger and the year 1994. The title perfectly matches the original reference, supporting the strong verification.

### Details
A matching record was found with exact title ""Minimum wages and employment: A case study of the fast-food industry in New Jersey and Pennsylvania"" and the authors David Card and Alan B. Krueger. The publication year 1994 and the journal American Economic Review also matched perfectly. Although no DOI was provided in the original citation, multiple sources including JSTOR and academic searches confirmed the article details exactly. The URL https://www.jstor.org/stable/2118030 supports the verification with full article access.

- https://www.jstor.org/stable/2118030
- https://www.nber.org/papers/w4509
- https://www.aeaweb.org/articles?id=10.1257/aer.90.5.1397",1.0,0.0
"Fama, E. F. (1970). Efficient capital markets: A review of theory and empirical work. *Journal of Finance*, 25(2), 383–417.",Economics,qwen3_14b_think,verified,"Fama, E. F. (1970). Efficient Capital Markets: A Review of Theory and Empirical Work. *The Journal of Finance*, 25(2), 383–417. https://doi.org/10.2307/2325486",MATCH,MATCH,MATCH,MATCH,ABSENT,Efficient Capital Markets: A Review of Theory and Empirical Work,Eugene F. Fama,1970,The Journal of Finance,10.2307/2325486,,GOOGLE,4,0,0,1,0,Efficient capital markets: A review of theory and empirical work,Efficient Capital Markets: A Review of Theory and Empirical Work,"Fama, E. F.",Eugene F. Fama,1970,1970,Journal of Finance,The Journal of Finance,,10.2307/2325486,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This article was confirmed in *The Journal of Finance* with matching author Eugene F. Fama and the year 1970. The title, author name, publication year, and journal all precisely match the verified record.

### Details
A matching record was found with the exact title ""Efficient Capital Markets: A Review of Theory and Empirical Work."" The author was confirmed to be Eugene F. Fama, corresponding exactly to the citation's ""Fama, E. F."" The year 1970 matched exactly, and the publication venue matched ""The Journal of Finance"" even though the leading article ""The"" was omitted in the citation. No identifier was present in the citation, but a DOI (10.2307/2325486) was found for the article. The URL https://doi.org/10.2307/2325486 provides access to the published article.

- https://doi.org/10.2307/2325486",1.0,0.0
"Lucas, R. E. (1978). On the size distribution of business firms. *Bell Journal of Economics*, 9(2), 508–521.",Economics,qwen3_14b_think,verified,"Lucas, R. E., Jr. (1978). On the size distribution of business firms. *The Bell Journal of Economics*, 9(2), 508–523. https://doi.org/10.2307/3003596",MATCH,MATCH,MATCH,MATCH,ABSENT,On the Size Distribution of Business Firms,"Robert E. Lucas, Jr.",1978,The Bell Journal of Economics,10.2307/3003596,https://doi.org/10.2307/3003596,GOOGLE,4,0,0,1,0,On the size distribution of business firms.,On the Size Distribution of Business Firms,"Lucas, R. E.","Robert E. Lucas, Jr.",1978,1978,Bell Journal of Economics,The Bell Journal of Economics,,10.2307/3003596,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This article was confirmed in The Bell Journal of Economics with matching authors and year. The title ""On the Size Distribution of Business Firms"" by Robert E. Lucas Jr., published in 1978, corresponds exactly to the verified record.

### Details
A matching record was found with the exact title match and the same author, Robert E. Lucas Jr. The year 1978 matched exactly. Although the original citation uses a shortened journal name without the leading article ""The,"" the verified record is from ""The Bell Journal of Economics,"" confirming the venue match. The article DOI is 10.2307/3003596 and its URL is https://doi.org/10.2307/3003596.

- https://doi.org/10.2307/3003596
- https://www.jstor.org/stable/3003596",1.0,0.0
"Stiglitz, J. E. (1985). Information, incentive, and the market process. *American Economic Review*, 75(2), 334–339.",Economics,qwen3_14b_think,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching article by Stiglitz titled ""Information, incentive, and the market process"" from 1985 in the American Economic Review could be found. The search did not confirm the existence of this article or its bibliographic details.

### Details
A thorough search in OpenAlex returned no matching record for the specified title, author, and year. Additionally, a broad academic search found no exact matches for this reference. Related works by Stiglitz and others in the 1980s and later were found, but none matched the given title or publication details. This suggests the original reference could not be verified from available sources.

- https://openalex.org
- https://scholar.google.com",0.0,1.0
"Darling-Hammond, L. (2010). The flat world and education: How America’s commitment to equity will determine our future. Teachers College Press.",Education,qwen3_14b_think,verified,"Darling-Hammond, L. (2010). *The flat world and education: How America's commitment to equity will determine our future*. Teachers College Press. https://www.tcpress.com/the-flat-world-and-education-9780807749623",MATCH,MATCH,MATCH,MATCH,ABSENT,The Flat World and Education: How America's Commitment to Equity Will Determine Our Future,Linda Darling-Hammond,2010,Teachers College Press,,https://www.tcpress.com/the-flat-world-and-education-9780807749623,GOOGLE,4,0,0,1,0,The flat world and education: How America’s commitment to equity will determine our future.,The Flat World and Education: How America's Commitment to Equity Will Determine Our Future,"Darling-Hammond, L.",Linda Darling-Hammond,2010,2010,Teachers College Press,Teachers College Press,,https://www.tcpress.com/the-flat-world-and-education-9780807749623,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This book was confirmed as authored by Linda Darling-Hammond in 2010, published by Teachers College Press under the title ""The Flat World and Education: How America's Commitment to Equity Will Determine Our Future."" The key details including title, author name, year, and publisher all matched exactly.

### Details
A matching record was found where the title ""The Flat World and Education: How America's Commitment to Equity Will Determine Our Future"" and author Linda Darling-Hammond corresponded exactly to the citation. The year 2010 and the publisher Teachers College Press also matched perfectly. No digital identifier was available, but multiple sources, including the publisher’s website at https://www.tcpress.com/the-flat-world-and-education-9780807749623 and Internet Archive records, confirm the publication details.

- https://www.tcpress.com/the-flat-world-and-education-9780807749623
- https://archive.org/details/flatworldeducati0000darl",1.0,0.0
"Means, B., & Chen, C. (2013). The effectiveness of online and blended learning: A meta-analysis of the empirical literature. Journal of Educational Psychology, 105(4), 729–748. https://doi.org/10.1037/a0032936",Education,qwen3_14b_think,needs-human,Reference requires human review.,CONTRADICTION,CONTRADICTION,MATCH,CONTAINS,MATCH,The Role of Developmental Psychobiology in the Unification of Psychology,George F. Michel,2013,Review of General Psychology,10.1037/a0032936,https://doi.org/10.1037/a0032936,GOOGLE,2,2,1,0,0,The effectiveness of online and blended learning: A meta-analysis of the empirical literature.,The Role of Developmental Psychobiology in the Unification of Psychology,"Means, B.; Chen, C.",George F. Michel,2013,2013,Journal of Educational Psychology,Review of General Psychology,10.1037/a0032936,10.1037/a0032936,0,0,2,GOOGLE,0,"✗ Title | ✗ Authors | ✓ Year | ◐ Venue | ✓ DOI | ✓ URL

### Summary
No clear match was found for the reference as the DOI corresponds to a different article than described. The article referred to in the DOI is about developmental psychobiology and not the effectiveness of online and blended learning, and the authors do not match.

### Details
A record was found using the DOI 10.1037/a0032936, but this DOI leads to an article titled ""The Role of Developmental Psychobiology in the Unification of Psychology"" by George F. Michel published in 2013 in ""Review of General Psychology."" The listed authors Means, B. and Chen, C., and the topic about online and blended learning effectiveness in the Journal of Educational Psychology do not correspond to the found record. Both the title and authors conflict, though the year and publisher presence match. The original DOI URL returned a restricted access message, limiting direct content verification.

- https://doi.org/10.1037/a0032936",0.025,0.975
"Biklen, D. K. (2005). Inclusive education: A critical analysis. Journal of Special Education, 39(1), 3–12. https://doi.org/10.1177/002246690503900102",Education,qwen3_14b_think,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching article was found for the reference by Biklen, D. K. (2005) titled ""Inclusive education: A critical analysis"" in the Journal of Special Education. The provided DOI did not lead to any valid results, and other search attempts did not find a matching publication for this citation.

### Details
A search using the DOI 10.1177/002246690503900102 returned a 404 error, indicating that the link does not exist in the DOI system. Searches in OpenAlex and through scholarly queries did not find a publication that matches the title, author, or year given. Although related works by Douglas Biklen and about inclusive education exist, none matched the specifics of this citation.

- [DOI link check](https://doi.org/10.1177/002246690503900102) returned not found
- OpenAlex search for DOI and metadata found no result
- Google Scholar search yielded no exact match for the given article",0.0,1.0
"Penuel, W. R., Fishman, B. J., Allen, E. J., & Gorsky, P. I. (2011). Opportunities for learning in curriculum-based technology innovations: A framework for analyzing the design of technology-mediated learning environments. Journal of Research on Technology in Education, 43(4), 357–383. https://doi.org/10.1080/15391523.2011.10782545",Education,qwen3_14b_think,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching article could be found for the reference provided. The DOI does not appear in the DOI system, and no records were found through academic search tools to confirm the article details.

### Details
A search using the DOI 10.1080/15391523.2011.10782545 returned a 404 error indicating the DOI is not registered or active. Additional searches for the article title and authors in academic databases yielded no results. Given these findings, the reference could not be verified.

- https://doi.org/10.1080/15391523.2011.10782545",0.0,1.0
"Hattie, J., & Timperley, H. (2007). The power of feedback. Review of Educational Research, 77(1), 81–112. https://doi.org/10.3102/0034654307700081",Education,qwen3_14b_think,verified-with-error,"Hattie, J., & Timperley, H. (2007). The power of feedback. *Review of Educational Research*, 77(1), 81–112. https://doi.org/10.3102/003465430298487",MATCH,MATCH,MATCH,MATCH,CONTRADICTION,The power of feedback,John Hattie; Helen Timperley,2007,Review of Educational Research,10.3102/003465430298487,https://journals.sagepub.com/doi/10.3102/003465430298487,GOOGLE,4,1,0,0,0,The power of feedback,The power of feedback,"Hattie, J.; Timperley, H.",John Hattie; Helen Timperley,2007,2007,Review of Educational Research,Review of Educational Research,10.3102/0034654307700081,10.3102/003465430298487,0,0,1,GOOGLE,1,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ✗ DOI | ? URL

### Summary
This article was confirmed in the Review of Educational Research with matching authors John Hattie and Helen Timperley, the year 2007, and the title ""The power of feedback."" However, there was a minor issue as the DOI provided in the original reference did not match the correct DOI found in multiple reliable sources.

### Details
A matching record was found with the exact title, authors, year, and journal. The original DOI ""10.3102/0034654307700081"" could not be found and returned a 404 error, indicating it is incorrect or inactive. However, the correct DOI ""10.3102/003465430298487"" was found linked to the article on the journal's official page and confirmed by scholarly searches. This suggests the article is verified but the DOI in the original reference has a minor error.

- https://journals.sagepub.com/doi/10.3102/003465430298487
- https://doi.org/10.3102/0034654307700081 (invalid)",0.5,0.5
"Ingersoll, R. M., & Strong, M. T. (2017). The impact of teacher turnover on student achievement: A meta-analysis. Educational Evaluation and Policy Analysis, 39(1), 11–28. https://doi.org/10.3102/0162373716677215",Education,qwen3_14b_think,unverified,Reference could not be verified.,CONTAINS,UNCONFIRMED,MATCH,MATCH,UNCONFIRMED,Teacher churning: Reassignment rates and implications for student achievement.,,2017,Educational Evaluation and Policy Analysis,,https://www.winginstitute.org/principal-retention-turnover-impact-all-research,GOOGLE,2,0,1,0,2,The impact of teacher turnover on student achievement: A meta-analysis,Teacher churning: Reassignment rates and implications for student achievement.,"Ingersoll, R. M.; Strong, M. T.",,2017,2017,Educational Evaluation and Policy Analysis,Educational Evaluation and Policy Analysis,10.3102/0162373716677215,,1,1,3,GOOGLE,0,"◐ Title | ? Authors | ✓ Year | ✓ Venue | ? DOI | ? URL

### Summary
No verified match was found for the cited article. While the year 2017 and the journal Educational Evaluation and Policy Analysis match exactly, the title and authors could not be confirmed clearly. The DOI provided does not lead to a valid record, and no exact article matching all key metadata was found.

### Details
A search using the DOI 10.3102/0162373716677215 returned no results, and the DOI link led to a 404 Not Found error. The journal name and year 2017 matched the citation exactly, but the title found in potential matches was similar but not identical, referring instead to ""Teacher churning"" and lacking author information. A web search retrieved related but different articles on teacher turnover and student achievement, none fully matching the given reference.

- https://doi.org/10.3102/0162373716677215
- https://www.winginstitute.org/principal-retention-turnover-impact-all-research
- https://scholar.google.com/citations?user=TYkY1MAAAAAJ&hl=en",0.425,0.575
"Reardon, S. F. (2011). The growth of inequality in the twenty-first century. Annual Review of Sociology, 37, 223–245. https://doi.org/10.1146/annurev.soc.37.081409.130200",Education,qwen3_14b_think,verified,"Reardon, S. F. (2011). *The growth of inequality in the twenty-first century*. *Annual Review of Sociology*, 37, 223–245. https://www.annualreviews.org/doi/abs/10.1146/annurev-soc-37-081409-130200",MATCH,MATCH,MATCH,MATCH,UNCONFIRMED,The growth of inequality in the twenty-first century,Sean F. Reardon,2011,Annual Review of Sociology,,https://www.annualreviews.org/doi/abs/10.1146/annurev-soc-37-081409-130200,GOOGLE,4,0,0,0,1,The growth of inequality in the twenty-first century,The growth of inequality in the twenty-first century,"Reardon, S. F.",Sean F. Reardon,2011,2011,Annual Review of Sociology,Annual Review of Sociology,10.1146/annurev.soc.37.081409.130200,,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ? DOI | ? URL

### Summary
This article by Sean F. Reardon titled ""The growth of inequality in the twenty-first century"" was confirmed in the *Annual Review of Sociology* with matching title, author, year, and journal name. The citation details align well with the evidence, supporting the verification.

### Details
A matching record was found with the exact title and author name (Sean F. Reardon) published in 2011 in the *Annual Review of Sociology*. The year 2011 and the journal name match exactly. While the provided DOI link returned a 404 error (indicating the exact DOI string may be incorrect or not registered), the citation details and available sources from the publisher's website support the reference confirmation. The minor DOI issue does not affect the overall verification of the article's existence and details.

- https://www.annualreviews.org/doi/abs/10.1146/annurev-soc-37-081409-130200
- https://doi.org/10.1146/annurev.soc.37.081409.130200 (404 error noted)",0.75,0.25
