reference,topic,model,svris_status,svris_reference,field_title,field_authors,field_year,field_venue,field_id,candidate_title,candidate_authors,candidate_year,candidate_venue,candidate_doi,candidate_url,candidate_source,candidate_matches,candidate_contradictions,candidate_contains,candidate_absent,candidate_unconfirmed,cmp_title_citation,cmp_title_candidate,cmp_authors_citation,cmp_authors_candidate,cmp_year_citation,cmp_year_candidate,cmp_venue_citation,cmp_venue_candidate,cmp_id_citation,cmp_id_candidate,match_set_size,contained_set_size,total_candidates,sources_queried,processing_time_ms,svris_message,score,error_distance
"Jones, C. I. (2016). *The global innovation index: Measuring innovation performance* (Technical Report). World Intellectual Property Organization.",Economics,gpt_oss_120b,needs-human,Reference requires human review.,CONTAINS,UNCONFIRMED,CONTRADICTION,MATCH,ABSENT,Global Innovation Index 2022,,2022,World Intellectual Property Organization,,https://www.wipo.int/edocs/pubdocs/en/wipo-pub-2000-2022-en-main-report-global-innovation-index-2022-15th-edition.pdf,GOOGLE,1,1,1,1,1,The global innovation index: Measuring innovation performance,Global Innovation Index 2022,"Jones, C. I.",,2016,2022,World Intellectual Property Organization,World Intellectual Property Organization,,https://www.wipo.int/edocs/pubdocs/en/wipo-pub-2000-2022-en-main-report-global-innovation-index-2022-15th-edition.pdf,0,0,3,GOOGLE,0,"◐ Title | ? Authors | ✗ Year | ✓ Venue | ○ ID

### Summary
The reference could not be fully verified because the year of publication does not match the available records. While the title and publisher (World Intellectual Property Organization) align with the Global Innovation Index series, the cited year 2016 conflicts with the found document from 2022.

### Details
A matching record was found for the Global Innovation Index published by the World Intellectual Property Organization, but the year differs significantly: the citation states 2016, whereas the candidate document is from 2022. The title contains the core phrase ""Global Innovation Index,"" but the subtitle and edition year differ. No author information was confirmed in the candidate record. This discrepancy in publication year suggests the need for human review to confirm the correct edition.

- [Global Innovation Index 2022 PDF](https://www.wipo.int/edocs/pubdocs/en/wipo-pub-2000-2022-en-main-report-global-innovation-index-2022-15th-edition.pdf)
- [WIPO Global Innovation Index 2022 Webpage](https://www.wipo.int/en/web/global-innovation-index/2022/index)",0.167,0.833
"Kiyotaki, N., & Moore, J. (1997). Credit cycles. *Journal of Political Economy*, 105(2), 211‑248.",Economics,gpt_oss_120b,verified,"Kiyotaki, N., & Moore, J. (1997). *Credit Cycles*. *Journal of Political Economy, 105*(2), 211-248. https://doi.org/10.1086/262072",MATCH,MATCH,MATCH,MATCH,ABSENT,Credit Cycles,Nobuhiro Kiyotaki; John Moore,1997,Journal of Political Economy,10.1086/262072,https://doi.org/10.1086/262072,GOOGLE,4,0,0,1,0,Credit cycles,Credit Cycles,"Kiyotaki, N.; Moore, J.",Nobuhiro Kiyotaki; John Moore,1997,1997,Journal of Political Economy,Journal of Political Economy,,10.1086/262072,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This article was confirmed in the Journal of Political Economy with matching authors Nobuhiro Kiyotaki and John Moore, the year 1997, and the exact title ""Credit Cycles."" The journal name and publication details also matched perfectly.

### Details
A matching record was found with the exact title ""Credit Cycles"" and authors Nobuhiro Kiyotaki and John Moore, confirming the citation's accuracy. The year 1997 and the journal ""Journal of Political Economy"" matched exactly. Although no identifier was provided in the original citation, the article's DOI is 10.1086/262072, which links to the official publication page.

- https://doi.org/10.1086/262072",1.0,0.0
"Mankiw, N. G. (2020). The impact of fiscal stimulus on macroeconomic stability. *American Economic Review*, 110(4), 1235‑1260.",Economics,gpt_oss_120b,unverified,Reference could not be verified.,CONTRADICTION,MATCH,CONTRADICTION,CONTRADICTION,ABSENT,Crisis economics,N. G. Mankiw,2010,National Affairs,,http://cob.jmu.edu/heapps/GECON/20100614_Mankiw_Web[1].pdf,GOOGLE,1,3,0,1,0,The impact of fiscal stimulus on macroeconomic stability.,Crisis economics,N. G. Mankiw,N. G. Mankiw,2020,2010,American Economic Review,National Affairs,,http://cob.jmu.edu/heapps/GECON/20100614_Mankiw_Web[1].pdf,0,0,3,GOOGLE,0,"✗ Title | ✓ Authors | ✗ Year | ✗ Venue | ○ ID

### Summary
The reference could not be verified as matching the claimed article. Although the author N. G. Mankiw was confirmed, the title, year, and journal did not match any found records.

### Details
A matching record was found for N. G. Mankiw, but it was titled ""Crisis economics,"" published in 2010 in National Affairs, which differs significantly from the claimed 2020 article ""The impact of fiscal stimulus on macroeconomic stability"" in the American Economic Review. The publication years differ by 10 years, and the venues are unrelated, with one being an academic journal and the other a public policy magazine. No DOI or other identifier was available to support the claimed reference.

- http://cob.jmu.edu/heapps/GECON/20100614_Mankiw_Web[1].pdf",0.0,1.0
"Piketty, T. (2014). *Capital in the twenty‑first century*. Harvard University Press.",Economics,gpt_oss_120b,verified,"Piketty, T. (2014). *Capital in the Twenty-First Century*. Harvard University Press. https://doi.org/10.4159/9780674369542",MATCH,MATCH,MATCH,MATCH,ABSENT,Capital in the Twenty-First Century,Thomas Piketty,2014,Harvard University Press,10.4159/9780674369542,https://doi.org/10.4159/9780674369542,GOOGLE,4,0,0,1,0,Capital in the twenty‑first century,Capital in the Twenty-First Century,"Piketty, T.",Thomas Piketty,2014,2014,Harvard University Press,Harvard University Press,,10.4159/9780674369542,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This book was confirmed as ""Capital in the Twenty-First Century"" by Thomas Piketty, published in 2014 by Harvard University Press. The title, author, year, and publisher all matched exactly, confirming the reference.

### Details
A matching record was found with the exact title ""Capital in the Twenty-First Century"" and author Thomas Piketty. The publication year 2014 and publisher Harvard University Press also matched perfectly. Although no identifier was provided in the original citation, the book is associated with the DOI 10.4159/9780674369542, which links to the official source. The verification is supported by data from OpenAlex and the DOI landing page.

- https://doi.org/10.4159/9780674369542
- https://openalex.org/works/https://doi.org/10.4159/9780674369542",1.0,0.0
"Anderson, L. W., & Krathwohl, D. R. (2001). *A taxonomy for learning, teaching, and assessing: A revision of Bloom's taxonomy of educational objectives*. Longman.",Education,gpt_oss_120b,verified,"Anderson, L. W., & Krathwohl, D. R. (2001). *A taxonomy for learning, teaching, and assessing : a revision of Bloom's taxonomy of educational objectives*. http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&local_base=BVB01&doc_number=009385460&sequence=000002&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA",MATCH,MATCH,MATCH,UNCONFIRMED,ABSENT,"A taxonomy for learning, teaching, and assessing : a revision of Bloom's taxonomy of educational objectives",Lorin W. Anderson; David R. Krathwohl,2001,,,http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&local_base=BVB01&doc_number=009385460&sequence=000002&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA,GOOGLE,3,0,0,1,1,"A taxonomy for learning, teaching, and assessing: A revision of Bloom's taxonomy of educational objectives","A taxonomy for learning, teaching, and assessing : a revision of Bloom's taxonomy of educational objectives","Anderson, L. W.; Krathwohl, D. R.",Lorin W. Anderson; David R. Krathwohl,2001,2001,Longman,,,http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&local_base=BVB01&doc_number=009385460&sequence=000002&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ? Venue | ○ ID

### Summary
This book was confirmed with the exact title ""A taxonomy for learning, teaching, and assessing: A revision of Bloom's taxonomy of educational objectives"" and matching authors Lorin W. Anderson and David R. Krathwohl. The publication year 2001 also matched exactly, confirming the reference.

### Details
A matching record was found with the exact title and the two authors fully matching the citation, though the publisher ""Longman"" was not confirmed in the evidence. The year 2001 matched exactly. No DOI was available, but a reliable URL to the record was provided.

- [Record URL](http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&local_base=BVB01&doc_number=009385460&sequence=000002&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA)",0.8,0.2
"Darling-Hammond, L., Hyler, M. E., & Gardner, M. (2017). Effective teacher professional development. *Learning Policy Institute Report*, 1‑45.",Education,gpt_oss_120b,verified,"Darling-Hammond, L., Hyler, M. E., & Gardner, M. (2017). Effective Teacher Professional Development. *Learning Policy Institute Report*. https://doi.org/10.54300/122.311",MATCH,MATCH,MATCH,CONTAINS,ABSENT,Effective Teacher Professional Development,Linda Darling‐Hammond; Maria E. Hyler; Madelyn Gardner,2017,Learning Policy Institute Report,10.54300/122.311,https://doi.org/10.54300/122.311,GOOGLE,3,0,1,1,0,Effective teacher professional development.,Effective Teacher Professional Development,"Darling-Hammond, L.; Hyler, M. E.; Gardner, M.",Linda Darling‐Hammond; Maria E. Hyler; Madelyn Gardner,2017,2017,Learning Policy Institute,Learning Policy Institute Report,,10.54300/122.311,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ◐ Venue | ○ ID

### Summary
This report titled ""Effective Teacher Professional Development"" was confirmed as authored by Linda Darling-Hammond, Maria E. Hyler, and Madelyn Gardner in 2017. It is published by the Learning Policy Institute as a report, matching the citation details closely.

### Details
A matching record was found with the exact title ""Effective Teacher Professional Development"" and the same three authors, confirming the year 2017. The publication is identified as a report from the Learning Policy Institute, which aligns with the citation's venue description. Although no DOI was provided in the original citation, the verified source includes a DOI (10.54300/122.311) and a URL link to the official report. The venue name in the citation is a shortened form of the full report title, which is consistent with the publisher's naming conventions.

- https://doi.org/10.54300/122.311
- https://learningpolicyinstitute.org/product/effective-teacher-professional-development-report
- https://eric.ed.gov/?id=ED606743",0.9,0.1
"Hattie, J. (2009). *Visible learning: A synthesis of over 800 meta‑analyses relating to achievement*. Routledge.",Education,gpt_oss_120b,verified,"Hattie, J. (2008). *Visible Learning: A Synthesis of Over 800 Meta-Analyses Relating to Achievement*. Routledge. https://doi.org/10.4324/9780203887332",MATCH,MATCH,CONTAINS,MATCH,ABSENT,Visible Learning: A Synthesis of Over 800 Meta-Analyses Relating to Achievement,John Hattie,2008,Routledge,10.4324/9780203887332,https://doi.org/10.4324/9780203887332,GOOGLE,3,0,1,1,0,Visible learning: A synthesis of over 800 meta‑analyses relating to achievement,Visible Learning: A Synthesis of Over 800 Meta-Analyses Relating to Achievement,"Hattie, J.",John Hattie,2009,2008,Routledge,Routledge,,10.4324/9780203887332,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ◐ Year | ✓ Venue | ○ ID

### Summary
This book was confirmed as ""Visible Learning: A Synthesis of Over 800 Meta-Analyses Relating to Achievement"" by John Hattie, published by Routledge. The title, author, and publisher matched exactly, with a minor difference in the publication year (2009 cited vs. 2008 found).

### Details
A matching record was found with the exact title and author John Hattie, published by Routledge. The year in the citation is 2009, while the evidence shows 2008, which is within an acceptable range. No identifier was provided in the citation, but the DOI 10.4324/9780203887332 corresponds to the book. The source URL confirms the publication details and content.

- https://doi.org/10.4324/9780203887332
- https://www.taylorfrancis.com/books/mono/10.4324/9780203887332/visible-learning-john-hattie",0.9,0.1
"Lee, J., & Smith, K. (2020). Adaptive learning technologies in higher education: A systematic review. *Computers & Education*, 148, 103‑822.",Education,gpt_oss_120b,unverified,Reference could not be verified.,CONTRADICTION,CONTRADICTION,MATCH,CONTAINS,ABSENT,"Systematic review of adaptive learning research designs, context, strategies, and technologies from 2009 to 2018",Florence Martin; Yan Chen; Robert L. Moore; Carl D. Westine,2020,Educational Technology Research and Development,10.1007/s11423-020-09793-2,https://doi.org/10.1007/S11423-020-09793-2,GOOGLE,1,2,1,1,0,Adaptive learning technologies in higher education: A systematic review.,"Systematic review of adaptive learning research designs, context, strategies, and technologies from 2009 to 2018","Lee, J.; Smith, K.",Florence Martin; Yan Chen; Robert L. Moore; Carl D. Westine,2020,2020,Computers & Education,Educational Technology Research and Development,,10.1007/s11423-020-09793-2,0,1,3,GOOGLE,0,"✗ Title | ✗ Authors | ✓ Year | ◐ Venue | ○ ID

### Summary
No matching article could be found for the reference by Lee and Smith (2020) titled ""Adaptive learning technologies in higher education: A systematic review."" The closest found article has a different title, different authors, and a different journal, despite sharing the same publication year.

### Details
A matching record was found for a 2020 article titled ""Systematic review of adaptive learning research designs, context, strategies, and technologies from 2009 to 2018"" authored by Florence Martin, Yan Chen, Robert L. Moore, and Carl D. Westine, published in *Educational Technology Research and Development*. This differs significantly from the cited title and authors ""Lee, J., & Smith, K."", and the journal names also differ, though both relate to educational technology. No identifier was provided in the original citation to aid verification. Therefore, the reference by Lee and Smith could not be confirmed.

- https://doi.org/10.1007/S11423-020-09793-2
- https://link.springer.com/article/10.1007/S11423-020-09793-2",0.0,1.0
"Liu, Y., & Wang, X. (2022). Exploring the impact of blended learning on student engagement: Evidence from a large‑scale university course. In *Proceedings of the 2022 International Conference on Learning Analytics and Knowledge* (pp. 112‑121). ACM.",Education,gpt_oss_120b,unverified,Reference could not be verified.,CONTRADICTION,CONTRADICTION,CONTRADICTION,CONTRADICTION,ABSENT,Teacher support and its impact on ESL student engagement in blended learning: The mediating effects of L2 grit and intended effort,Z Gao; X Li; H Liao,2024,Acta psychologica,,https://www.sciencedirect.com/science/article/pii/S0001691824003056,GOOGLE,0,4,0,1,0,Exploring the impact of blended learning on student engagement: Evidence from a large‑scale university course.,Teacher support and its impact on ESL student engagement in blended learning: The mediating effects of L2 grit and intended effort,"Liu, Y.; Wang, X.",Z Gao; X Li; H Liao,2022,2024,Proceedings of the 2022 International Conference on Learning Analytics and Knowledge,Acta psychologica,,https://www.sciencedirect.com/science/article/pii/S0001691824003056,0,1,3,GOOGLE,0,"✗ Title | ✗ Authors | ✗ Year | ✗ Venue | ○ ID

### Summary
No matching article could be found for the reference by Liu and Wang (2022) titled ""Exploring the impact of blended learning on student engagement: Evidence from a large‑scale university course."" The details such as title, authors, year, and venue all differ significantly from any available records.

### Details
A search found a different article titled ""Teacher support and its impact on ESL student engagement in blended learning: The mediating effects of L2 grit and intended effort"" by Gao, Li, and Liao published in 2024 in the journal Acta Psychologica. This differs from the cited work in all key aspects: the authors are completely different, the publication year is two years later, the title focuses on ESL students and teacher support rather than a large-scale university course, and the venue is a psychology journal rather than conference proceedings. No identifier was provided in the original reference, and no matching record was found in OpenAlex or other scholarly databases for the cited details.

- https://www.sciencedirect.com/science/article/pii/S0001691824003056",0.0,1.0
"Mishra, P., & Koehler, M. J. (2006). Technological pedagogical content knowledge: A framework for teacher knowledge. *Teachers College Record*, 108(6), 1017‑1054.",Education,gpt_oss_120b,verified,"Mishra, P., & Koehler, M. J. (2006). *Technological Pedagogical Content Knowledge: A Framework for Teacher Knowledge*. *Teachers College Record The Voice of Scholarship in Education*, 108(6), 1017-1054. https://doi.org/10.1111/j.1467-9620.2006.00684.x",MATCH,MATCH,MATCH,MATCH,ABSENT,Technological Pedagogical Content Knowledge: A Framework for Teacher Knowledge,Punya Mishra; Matthew J. Koehler,2006,Teachers College Record The Voice of Scholarship in Education,10.1111/j.1467-9620.2006.00684.x,https://doi.org/10.1111/j.1467-9620.2006.00684.x,GOOGLE,4,0,0,1,0,Technological pedagogical content knowledge: A framework for teacher knowledge,Technological Pedagogical Content Knowledge: A Framework for Teacher Knowledge,"Mishra, P.; Koehler, M. J.",Punya Mishra; Matthew J. Koehler,2006,2006,Teachers College Record,Teachers College Record The Voice of Scholarship in Education,,10.1111/j.1467-9620.2006.00684.x,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This article was confirmed in Teachers College Record with matching authors Punya Mishra and Matthew J. Koehler and the year 2006. The title ""Technological Pedagogical Content Knowledge: A Framework for Teacher Knowledge"" was verified exactly as cited.

### Details
A matching record was found with the exact title and the same authors, though the citation used initials while the evidence used full names. The year 2006 matched exactly. The journal name matched closely, with the evidence including a subtitle ""The Voice of Scholarship in Education"". No identifier was provided in the citation, but the evidence includes a DOI: 10.1111/j.1467-9620.2006.00684.x. Attempts to access the URL showed access restrictions, likely due to paywall.

- https://doi.org/10.1111/j.1467-9620.2006.00684.x",1.0,0.0
OECD. (2019). *Education at a glance 2019: OECD indicators*. OECD Publishing.,Education,gpt_oss_120b,verified,OECD (Organisation for Economic Co-operation and Development). (2019). *Education at a glance 2019: OECD indicators*. OECD Publishing. https://www.oecd.org/content/dam/oecd/en/publications/reports/2019/09/education-at-a-glance-2019_892e172e/f8d7880d-en.pdf,MATCH,MATCH,MATCH,MATCH,ABSENT,Education at a Glance 2019 - OECD INDICATORS,OECD (Organisation for Economic Co-operation and Development),2019,OECD Publishing,,https://www.oecd.org/content/dam/oecd/en/publications/reports/2019/09/education-at-a-glance-2019_892e172e/f8d7880d-en.pdf,GOOGLE,4,0,0,1,0,Education at a glance 2019: OECD indicators,Education at a Glance 2019 - OECD INDICATORS,OECD,OECD (Organisation for Economic Co-operation and Development),2019,2019,OECD Publishing,OECD Publishing,,https://www.oecd.org/content/dam/oecd/en/publications/reports/2019/09/education-at-a-glance-2019_892e172e/f8d7880d-en.pdf,1,1,2,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This publication was confirmed as ""Education at a Glance 2019: OECD Indicators"" by OECD Publishing with matching authors and year. The title, authoring organization, publication year, and publisher all align exactly with the cited reference.

### Details
A matching record was found where the title ""Education at a Glance 2019 - OECD INDICATORS"" matched exactly. The author is the OECD, which corresponds to the full name ""OECD (Organisation for Economic Co-operation and Development)"" in the evidence. The year 2019 matched exactly, as did the publisher ""OECD Publishing."" Although no DOI was present, the official PDF link from the OECD website confirms the publication details.

- https://www.oecd.org/content/dam/oecd/en/publications/reports/2019/09/education-at-a-glance-2019_892e172e/f8d7880d-en.pdf
- https://www.oecd.org/en/publications/2019/09/education-at-a-glance-2019_892e172e.html",1.0,0.0
"Penuel, W. R., & Gallagher, L. P. (2021). Designing and studying educational interventions: A mixed‑methods approach. *Journal of Research on Technology in Education*, 53(2), 123‑140.",Education,gpt_oss_120b,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Smith, A. L., & Jones, B. C. (2018). The role of formative assessment in improving student learning outcomes. *Educational Measurement: Issues and Practice*, 37(3), 23‑31.",Education,gpt_oss_120b,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching article could be found for the reference by Smith and Jones from 2018 titled ""The role of formative assessment in improving student learning outcomes"" in the journal Educational Measurement: Issues and Practice.

### Details
A search in OpenAlex and a scholarly search returned no records matching the title, authors, year, or journal. There were no potential matches found to confirm any part of the reference.

- [OpenAlex](https://openalex.org)
- [Google Scholar](https://scholar.google.com)",0.0,1.0
"Zhang, H. (2023). *Investigating the effects of gamified learning environments on middle‑school mathematics achievement* (Doctoral dissertation, University of California, Berkeley). ProQuest Dissertations Publishing.",Education,gpt_oss_120b,unverified,,CONTRADICTION,CONTRADICTION,MATCH,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
International Energy Agency. (2023). *World Energy Outlook 2023*. Paris: International Energy Agency.,Energy,gpt_oss_120b,verified,International Energy Agency. (2023). *World Energy Outlook 2023*. International Energy Agency. https://iea.blob.core.windows.net/assets/ed1e4c42-5726-4269-b801-97b3d32e117c/WorldEnergyOutlook2023.pdf,MATCH,MATCH,MATCH,MATCH,ABSENT,World Energy Outlook 2023,International Energy Agency,2023,International Energy Agency,,https://iea.blob.core.windows.net/assets/ed1e4c42-5726-4269-b801-97b3d32e117c/WorldEnergyOutlook2023.pdf,GOOGLE,4,0,0,1,0,World Energy Outlook 2023,World Energy Outlook 2023,International Energy Agency,International Energy Agency,2023,2023,International Energy Agency,International Energy Agency,,https://iea.blob.core.windows.net/assets/ed1e4c42-5726-4269-b801-97b3d32e117c/WorldEnergyOutlook2023.pdf,1,1,1,GOOGLE,1,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This report titled ""World Energy Outlook 2023"" by the International Energy Agency was confirmed as a valid reference. The title, author, year, and publisher all matched exactly with the verified source.

### Details
A matching record was found with the exact title ""World Energy Outlook 2023"" authored by the International Energy Agency in 2023. The publisher information also matched perfectly. Although no DOI was present, the official PDF version of the report is available on the International Energy Agency's website, confirming the authenticity of the citation.

- [IEA World Energy Outlook 2023 PDF](https://iea.blob.core.windows.net/assets/ed1e4c42-5726-4269-b801-97b3d32e117c/WorldEnergyOutlook2023.pdf)
- [IEA World Energy Outlook 2023 Report Page](https://www.iea.org/reports/world-energy-outlook-2023)",1.0,0.0
"Liu, Y., & Wang, J. (2021). Machine learning for solar power forecasting: A review. *Renewable and Sustainable Energy Reviews*, 138, 110567.",Energy,gpt_oss_120b,unverified,Reference could not be verified.,CONTRADICTION,CONTRADICTION,MATCH,MATCH,ABSENT,A survey on deep learning methods for power load and renewable energy forecasting in smart microgrids,Sheraz Aslam; Herodotos Herodotou; Syed Muhammad Mohsin; Nadeem Javaid; Nouman Ashraf; Shahzad Aslam,2021,Renewable and Sustainable Energy Reviews,10.1016/j.rser.2021.110992,https://doi.org/10.1016/j.rser.2021.110992,GOOGLE,2,2,0,1,0,Machine learning for solar power forecasting: A review.,A survey on deep learning methods for power load and renewable energy forecasting in smart microgrids,"Liu, Y.; Wang, J.",Sheraz Aslam; Herodotos Herodotou; Syed Muhammad Mohsin; Nadeem Javaid; Nouman Ashraf; Shahzad Aslam,2021,2021,Renewable and Sustainable Energy Reviews,Renewable and Sustainable Energy Reviews,,10.1016/j.rser.2021.110992,0,0,3,GOOGLE,0,"✗ Title | ✗ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
No matching article could be found for the reference by Liu and Wang (2021) titled ""Machine learning for solar power forecasting: A review"" in Renewable and Sustainable Energy Reviews. The closest candidate found was a different article with a different set of authors and a different title, despite matching the year and journal.

### Details
A matching record was found for a 2021 article in Renewable and Sustainable Energy Reviews, but the title ""A survey on deep learning methods for power load and renewable energy forecasting in smart microgrids"" and the authors (Sheraz Aslam et al.) do not match the cited reference by Liu, Y. and Wang, J. The year 2021 and journal name matched exactly, but the topics and authors differ significantly, indicating this is not the same article. No DOI or other identifier was provided in the original citation to aid verification.

- https://doi.org/10.1016/j.rser.2021.110992",0.0,1.0
"Smith, A. B., & Patel, R. (2020). Life‑cycle assessment of lithium‑ion batteries for electric vehicles. *Journal of Cleaner Production*, 276, 124215.",Energy,gpt_oss_120b,needs-human,Reference requires human review.,CONTAINS,CONTRADICTION,CONTAINS,MATCH,ABSENT,Comparative life cycle assessment of lithium-ion batteries for electric vehicles addressing capacity fade,Pedro Marques; Rita Garcia; Luiz Kulay; Fausto Freire,2019,Journal of Cleaner Production,10.1016/j.jclepro.2019.05.026,https://doi.org/10.1016/j.jclepro.2019.05.026,GOOGLE,1,1,2,1,0,Life‑cycle assessment of lithium‑ion batteries for electric vehicles.,Comparative life cycle assessment of lithium-ion batteries for electric vehicles addressing capacity fade,"Smith, A. B.; Patel, R.",Pedro Marques; Rita Garcia; Luiz Kulay; Fausto Freire,2020,2019,Journal of Cleaner Production,Journal of Cleaner Production,,10.1016/j.jclepro.2019.05.026,0,0,3,GOOGLE,0,"◐ Title | ✗ Authors | ◐ Year | ✓ Venue | ○ ID

### Summary
The reference could not be fully confirmed because the authors listed in the citation do not match those found in the closest candidate article, despite the title and journal being very similar. The year is close but differs by one year, and no unique identifier was available to confirm the match.

### Details
A matching article was found titled ""Comparative life cycle assessment of lithium-ion batteries for electric vehicles addressing capacity fade"" published in the Journal of Cleaner Production. The year of publication is 2019, which is one year earlier than the cited 2020. However, none of the authors (Pedro Marques, Rita Garcia, Luiz Kulay, Fausto Freire) match the cited authors (Smith, A. B., Patel, R.). The title shares the core phrase but includes additional details, suggesting a related but distinct work. No DOI or other identifier was present in the original citation to aid verification.

- https://doi.org/10.1016/j.jclepro.2019.05.026",0.2,0.8
"Kim, H., & Lee, S. (2019). Advanced grid integration of offshore wind farms. In *Proceedings of the IEEE Power & Energy Society General Meeting* (pp. 1‑5). IEEE.",Energy,gpt_oss_120b,unverified,Reference could not be verified.,CONTAINS,CONTRADICTION,CONTRADICTION,MATCH,ABSENT,"Offshore wind farm-grid integration: A review on infrastructure, challenges, and grid solutions",SW Ali; M Sadiq; Y Terriche; SAR Naqvi,2021,Ieee …,,https://ieeexplore.ieee.org/abstract/document/9492079/,GOOGLE,1,2,1,1,0,Advanced grid integration of offshore wind farms,"Offshore wind farm-grid integration: A review on infrastructure, challenges, and grid solutions","Kim, H.; Lee, S.",SW Ali; M Sadiq; Y Terriche; SAR Naqvi,2019,2021,Proceedings of the IEEE Power & Energy Society General Meeting,Ieee …,,https://ieeexplore.ieee.org/abstract/document/9492079/,0,0,3,GOOGLE,1,"◐ Title | ✗ Authors | ✗ Year | ✓ Venue | ○ ID

### Summary
No matching article could be found for the reference by Kim and Lee (2019) titled ""Advanced grid integration of offshore wind farms"". Although the venue, the IEEE Power & Energy Society General Meeting, matches, the authors and year differ significantly from the closest candidate found.

### Details
A candidate article titled ""Offshore wind farm-grid integration: A review on infrastructure, challenges, and grid solutions"" was found in the same IEEE venue but published in 2021 with different authors (SW Ali, M Sadiq, Y Terriche, SAR Naqvi). The title contains the core phrase ""grid integration of offshore wind farms,"" but the author names and publication year do not match the original reference. No identifier was available to confirm a match. Additional searches did not find any record matching the original authors and year.

- https://ieeexplore.ieee.org/abstract/document/9492079/",0.0,1.0
"Garcia, M. L. (2018). *Economic impacts of distributed renewable energy adoption in rural communities* (Doctoral dissertation, University of Texas at Austin). ProQuest Dissertations Publishing.",Energy,gpt_oss_120b,unverified,Reference could not be verified.,CONTRADICTION,CONTRADICTION,CONTRADICTION,CONTRADICTION,ABSENT,Economic and territorial integration of renewables in rural areas: Lessons from a long-term perspective,R Duarte; Á García-Riazuelo; LA Sáez; C Sarasa,2022,Energy Economics,,https://www.sciencedirect.com/science/article/pii/S0140988322001773,GOOGLE,0,4,0,1,0,Economic impacts of distributed renewable energy adoption in rural communities,Economic and territorial integration of renewables in rural areas: Lessons from a long-term perspective,"Garcia, M. L.",R Duarte; Á García-Riazuelo; LA Sáez; C Sarasa,2018,2022,ProQuest Dissertations Publishing,Energy Economics,,https://www.sciencedirect.com/science/article/pii/S0140988322001773,0,0,3,GOOGLE,0,"✗ Title | ✗ Authors | ✗ Year | ✗ Venue | ○ ID

### Summary
No matching dissertation or article could be found that corresponds to the reference by Garcia, M. L. from 2018 about economic impacts of distributed renewable energy adoption in rural communities. The closest found work differs significantly in title, authors, year, and publication type.

### Details
A search did not find any record matching the title, authors, or year of the cited dissertation. The closest related article found was titled ""Economic and territorial integration of renewables in rural areas: Lessons from a long-term perspective,"" published in 2022 by different authors in the journal Energy Economics. This article focuses on a different subject and is published in a different venue than the cited dissertation. No identifier was available to assist verification.

- https://www.sciencedirect.com/science/article/pii/S0140988322001773",0.0,1.0
