reference,topic,model,svris_status,svris_reference,field_title,field_authors,field_year,field_venue,field_id,candidate_title,candidate_authors,candidate_year,candidate_venue,candidate_doi,candidate_url,candidate_source,candidate_matches,candidate_contradictions,candidate_contains,candidate_absent,candidate_unconfirmed,cmp_title_citation,cmp_title_candidate,cmp_authors_citation,cmp_authors_candidate,cmp_year_citation,cmp_year_candidate,cmp_venue_citation,cmp_venue_candidate,cmp_id_citation,cmp_id_candidate,match_set_size,contained_set_size,total_candidates,sources_queried,processing_time_ms,svris_message,score,error_distance
"Karlan, D. S., & Morduch, J. (2013). *Access to finance: Stylized facts and open questions*. NBER Working Paper No. 19224.",Microfinance loan repayment,mistral_small_32_24b,unverified,Reference could not be verified.,CONTRADICTION,CONTAINS,CONTRADICTION,CONTRADICTION,ABSENT,"Rethinking poverty, household finance, and microfinance",J Morduch,2023.0,"Handbook of microfinance, financial inclusion and …",,https://www.elgaronline.com/edcollchap/book/9781789903874/book-part-9781789903874-8.xml,GOOGLE,0.0,3.0,1.0,1.0,0.0,Access to finance: Stylized facts and open questions,"Rethinking poverty, household finance, and microfinance","Karlan, D. S.; Morduch, J.",J Morduch,2013.0,2023.0,NBER Working Paper,"Handbook of microfinance, financial inclusion and …",,https://www.elgaronline.com/edcollchap/book/9781789903874/book-part-9781789903874-8.xml,0.0,0.0,1.0,GOOGLE,0.0,"✗ Title | ◐ Authors | ✗ Year | ✗ Venue | ○ ID

### Summary
No matching article corresponding to ""Access to finance: Stylized facts and open questions"" by Karlan and Morduch published in 2013 as an NBER Working Paper was found. The candidate found is a different work by Morduch alone, published in 2023 in a handbook related to microfinance.

### Details
A search did not locate the cited working paper on OpenAlex or other scholarly sources. The identified publication titled ""Rethinking poverty, household finance, and microfinance"" is authored solely by J. Morduch and appeared in 2023 as part of a handbook on microfinance, financial inclusion, and related topics. This differs significantly in title, authorship, year, and publication type from the original reference. No identifiers were found to link the two. 

- https://www.elgaronline.com/edcollchap/book/9781789903874/book-part-9781789903874-8.xml",0.0,1.0
"Ahmed, S. (2008). Determinants of repayment performance in microfinance institutions: Evidence from Bangladesh. *Journal of Development Studies, 44*(5), 721-742.",Microfinance loan repayment,mistral_small_32_24b,unverified,Reference could not be verified.,CONTRADICTION,CONTRADICTION,CONTRADICTION,CONTRADICTION,ABSENT,"Loan repayment pressure in the practice of microfinance in Bangladesh: An empirical study on Grameen Bank, BRAC and ASA",R Islam; MA Karim; R Ahmad; A Nittoli,2018.0,Journal of Rural Development,,http://nirdprojms.in/index.php/jrd/article/view/112814,GOOGLE,0.0,4.0,0.0,1.0,0.0,Determinants of repayment performance in microfinance institutions: Evidence from Bangladesh.,"Loan repayment pressure in the practice of microfinance in Bangladesh: An empirical study on Grameen Bank, BRAC and ASA","Ahmed, S.",R Islam; MA Karim; R Ahmad; A Nittoli,2008.0,2018.0,Journal of Development Studies,Journal of Rural Development,,http://nirdprojms.in/index.php/jrd/article/view/112814,0.0,0.0,3.0,GOOGLE,0.0,"✗ Title | ✗ Authors | ✗ Year | ✗ Venue | ○ ID

### Summary
The referenced article could not be verified as no matching publication was found with the given title, author, year, and journal. The available evidence shows a different article with distinct authors, title, year, and journal was found instead.

### Details
A search for the article titled ""Determinants of repayment performance in microfinance institutions: Evidence from Bangladesh"" by Ahmed, S., published in 2008 in the Journal of Development Studies, found no matching record. Instead, a different article titled ""Loan repayment pressure in the practice of microfinance in Bangladesh: An empirical study on Grameen Bank, BRAC and ASA"" authored by R Islam, MA Karim, R Ahmad, and A Nittoli, published in 2018 in the Journal of Rural Development was identified. The titles, authors, publication years, and journals do not match, confirming there is no connection between the cited reference and the found publication.

- http://nirdprojms.in/index.php/jrd/article/view/112814",0.0,1.0
"Mersland, R., & Strøm, R. O. (2010). Microfinance mission drift? *Journal of International Development, 22*(2), 176-192.",Microfinance loan repayment,mistral_small_32_24b,verified-with-error,"Mersland, R., & Strøm, R. Ø. (2009). *Microfinance Mission Drift?* *World Development*, 38(1), 28-36. https://doi.org/10.1016/j.worlddev.2009.05.006",MATCH,MATCH,CONTAINS,CONTRADICTION,ABSENT,Microfinance Mission Drift?,Roy Mersland; R. Øystein Strøm,2009.0,World Development,10.1016/j.worlddev.2009.05.006,https://doi.org/10.1016/j.worlddev.2009.05.006,GOOGLE,2.0,1.0,1.0,1.0,0.0,Microfinance mission drift?,Microfinance Mission Drift?,"Mersland, R.; Strøm, R. O.",Roy Mersland; R. Øystein Strøm,2010.0,2009.0,Journal of International Development,World Development,,10.1016/j.worlddev.2009.05.006,0.0,0.0,1.0,GOOGLE,1.0,"✓ Title | ✓ Authors | ◐ Year | ✗ Venue | ○ ID

### Summary
This article was confirmed under the title ""Microfinance Mission Drift?"" with the same two authors, Roy Mersland and R. Øystein Strøm. However, there are minor discrepancies as the article appears to have been published in 2009 rather than 2010 and in the journal ""World Development"" instead of the ""Journal of International Development.""

### Details
A matching record was found with the exact title and same authors, but the year is 2009 instead of 2010, which likely reflects differences between online and print publication dates. The venue listed in the verified source is ""World Development,"" not the ""Journal of International Development"" as in the original citation. No digital identifier was provided in the original reference. These small inconsistencies indicate that while the core reference is correct, minor errors exist in the publication year and journal name.

- https://doi.org/10.1016/j.worlddev.2009.05.006
- https://www.sciencedirect.com/science/article/abs/pii/S0305750X09000990
- https://www.researchgate.net/publication/46507334_Microfinance_Mission_Drift",0.5,0.5
"Duvendack, M., & Mader, C. (2015). What is the impact of microfinance on the poor? *Journal of Economic Literature, 53*(4), 929-979.",Microfinance loan repayment,mistral_small_32_24b,unverified,Reference could not be verified.,CONTAINS,MATCH,CONTRADICTION,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,"◐ Title | ✓ Authors | ✗ Year | ✗ Venue | ○ ID

### Summary
No matching article could be found for the given 2015 Journal of Economic Literature reference by Duvendack and Mader. A closely related publication was identified but it differs significantly in year, venue, and the full list of authors.

### Details
A matching record was found titled ""What is the evidence of the impact of microfinance on the well-being of poor people?"" authored by Maren Duvendack and others in 2011, hosted by The University of Bath Online Publications Store, not the Journal of Economic Literature. The original citation year (2015) and journal do not match this record, and the second listed author from the original (Mader, C.) is not present in the candidate author list. The title similarity suggests related content but not the exact source.

- https://researchportal.bath.ac.uk/en/publications/what-is-the-evidence-of-the-impact-of-microfinance-on-the-well-be/",0.033,0.967
"McIntosh, C., & Wydick, B. (2005). Designing microfinance for the very poor: Evidence from a lab experiment in Peru. *World Development, 33*(12), 2019-2038.",Microfinance loan repayment,mistral_small_32_24b,verified,"McIntosh, C., & Wydick, B. (2005). *Designing microfinance for the very poor: Evidence from a lab experiment in Peru*. null",MATCH,MATCH,MATCH,UNCONFIRMED,ABSENT,Designing microfinance for the very poor: Evidence from a lab experiment in Peru,C McIntosh; B Wydick,2005.0,,,,GOOGLE,3.0,0.0,0.0,1.0,1.0,Designing microfinance for the very poor: Evidence from a lab experiment in Peru.,Designing microfinance for the very poor: Evidence from a lab experiment in Peru,"McIntosh, C.; Wydick, B.",C McIntosh; B Wydick,2005.0,2005.0,World Development,,,,1.0,1.0,1.0,GOOGLE,0.0,"✓ Title | ✓ Authors | ✓ Year | ? Venue | ○ ID

### Summary
This article was confirmed with the exact title ""Designing microfinance for the very poor: Evidence from a lab experiment in Peru,"" matching authors C. McIntosh and B. Wydick, and the publication year 2005. Although the journal name ""World Development"" could not be independently verified from the available evidence, the core citation details align perfectly.

### Details
A matching record was found where the title and author names matched exactly, despite differences in author name order and format (initials vs surname-first). The year 2005 also matched exactly. The journal name was not confirmed because the matching record did not have this field available. No DOI or other identifiers were present in the citation. Supporting evidence included several related academic search results referencing these authors and topics, confirming the citation's validity.

- https://www.journals.uchicago.edu/doi/abs/10.1086/508714
- https://www.findevgateway.org/sites/default/files/publications/files/mfg-en-paper-what-is-the-evidence-of-microfinance-impact-a-review-of-microfinance-impact-evaluations-in-latin-america-and-the-caribbean-sep-2011.pdf
- https://www.academia.edu/download/104351065/334701.pdf",0.8,0.2
"Bhattacharyya, S. C. (2011). Decentralized energy systems for rural electrification: A review of options in developing countries. *Energy for Sustainable Development, 15*(2), 141-152.",Mini-grid electrification,mistral_small_32_24b,unverified,Reference could not be verified.,CONTAINS,MATCH,CONTRADICTION,CONTRADICTION,ABSENT,Rural electrification through decentralised off-grid systems in developing countries,S Bhattacharyya,2013.0,Springer,,https://link.springer.com/content/pdf/10.1007/978-1-4471-4673-5.pdf,GOOGLE,1.0,2.0,1.0,1.0,0.0,Decentralized energy systems for rural electrification: A review of options in developing countries,Rural electrification through decentralised off-grid systems in developing countries,"Bhattacharyya, S. C.",S Bhattacharyya,2011.0,2013.0,Energy for Sustainable Development,Springer,,https://link.springer.com/content/pdf/10.1007/978-1-4471-4673-5.pdf,0.0,0.0,1.0,GOOGLE,1.0,"◐ Title | ✓ Authors | ✗ Year | ✗ Venue | ○ ID

### Summary
The reference could not be verified as a matching article. While the author Bhattacharyya, S. C. matched, the title was only partially similar, and the year and venue differed significantly.

### Details
A close match was found for a 2013 publication by S Bhattacharyya titled ""Rural electrification through decentralised off-grid systems in developing countries"" published by Springer. This differs from the 2011 article ""Decentralized energy systems for rural electrification: A review of options in developing countries"" in the journal Energy for Sustainable Development. The year difference is two years, and the venue is a publisher rather than a journal, leading to contradictions that prevent confirmation.

- https://link.springer.com/content/pdf/10.1007/978-1-4471-4673-5.pdf",0.033,0.967
WHO. (2020). *Malaria policy advisory committee to WHO: Seasonal malaria chemoprevention (SMC)*. World Health Organization.,Malaria prevention,mistral_small_32_24b,needs-human,Reference requires human review.,CONTRADICTION,MATCH,MATCH,MATCH,ABSENT,Malaria Policy Advisory Committee meeting report (May 2020),World Health Organization,2020.0,World Health Organization,,https://www.who.int/publications/i/item/9789240007024,GOOGLE,3.0,1.0,0.0,1.0,0.0,Malaria policy advisory committee to WHO: Seasonal malaria chemoprevention (SMC),Malaria Policy Advisory Committee meeting report (May 2020),World Health Organization,World Health Organization,2020.0,2020.0,World Health Organization,World Health Organization,,https://www.who.int/publications/i/item/9789240007024,0.0,0.0,3.0,GOOGLE,1.0,"✗ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
The reference could not be conclusively verified because the title provided does not match the titles found for a potential corresponding document. While the organization (World Health Organization), year (2020), and publisher match, the titles describe different document types and content.

### Details
A matching record was found for a WHO document titled ""Malaria Policy Advisory Committee meeting report (May 2020)"" authored by the World Health Organization and published in 2020, which matches the author and year exactly. However, the title in the citation references a specific focus on Seasonal Malaria Chemoprevention (SMC) from the Malaria Policy Advisory Committee to WHO, while the found document is a broader meeting report without a specific SMC title. No identifier was provided to assist in confirming the match. Google searches and OpenAlex queries did not yield an exact match for the cited title. These inconsistencies indicate the need for human review to determine correctness or find the exact document.

- https://www.who.int/publications/i/item/9789240007024
- https://cdn.who.int/media/docs/default-source/malaria/mpac-documentation/mpac-documentation-day-2-may-2020.pdf?sfvrsn=f338300f_8&download=true",0.333,0.667
"Killeen, G. F., et al. (2007). *Insecticide-treated nets for malaria control in Africa: A cost-effectiveness analysis*. *PLoS Medicine, 4*(1), e13.",Insecticide-treated bed nets for malaria,mistral_small_32_24b,needs-human,Reference requires human review.,CONTRADICTION,MATCH,MATCH,MATCH,ABSENT,Preventing childhood malaria in Africa by protecting adults from mosquitoes with insecticide-treated nets,GF Killeen; TA Smith; HM Ferguson; H Mshinda,2007.0,PLoS Medicine,10.1371/journal.pmed.0040229,,GOOGLE,3.0,1.0,0.0,1.0,0.0,Insecticide-treated nets for malaria control in Africa: A cost-effectiveness analysis,Preventing childhood malaria in Africa by protecting adults from mosquitoes with insecticide-treated nets,"Killeen, G. F.; et al.",GF Killeen; TA Smith; HM Ferguson; H Mshinda,2007.0,2007.0,PLoS Medicine,PLoS Medicine,,10.1371/journal.pmed.0040229,0.0,0.0,1.0,GOOGLE,0.0,"✗ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
The reference could not be definitively verified because the title does not match the found candidate article, although the authors, year, and journal all match. The candidate article focuses on protecting adults to prevent childhood malaria with insecticide-treated nets rather than a cost-effectiveness analysis.

### Details
A matching record was found with authors G. F. Killeen, T. A. Smith, H. M. Ferguson, and H. Mshinda, and published in PLoS Medicine in 2007, consistent with the reference's authorship, journal, and year. However, the title in the found article is ""Preventing childhood malaria in Africa by protecting adults from mosquitoes with insecticide-treated nets,"" which differs notably from the cited title about a cost-effectiveness analysis. No DOI was found for the cited title. This discrepancy in the title creates uncertainty about whether the candidate article is the same as the reference and thus requires human review.

- https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.0040229
- https://pmc.ncbi.nlm.nih.gov/articles/PMC2829902/",0.333,0.667
IRENA (2021). *World Energy Transitions Outlook: 1.5°C Pathway*. International Renewable Energy Agency.,Renewable energy,mistral_small_32_24b,verified,International Renewable Energy Agency (IRENA). (2021). *World Energy Transitions Outlook: 1.5°C Pathway*. International Renewable Energy Agency. https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2021/Jun/IRENA_World_Energy_Transitions_Outlook_2021.pdf,MATCH,MATCH,MATCH,MATCH,ABSENT,World Energy Transitions Outlook: 1.5°C Pathway,International Renewable Energy Agency (IRENA),2021.0,"International Renewable Energy Agency, Abu Dhabi",,https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2021/Jun/IRENA_World_Energy_Transitions_Outlook_2021.pdf,GOOGLE,4.0,0.0,0.0,1.0,0.0,World Energy Transitions Outlook: 1.5°C Pathway,World Energy Transitions Outlook: 1.5°C Pathway,IRENA,International Renewable Energy Agency (IRENA),2021.0,2021.0,International Renewable Energy Agency,"International Renewable Energy Agency, Abu Dhabi",,https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2021/Jun/IRENA_World_Energy_Transitions_Outlook_2021.pdf,1.0,1.0,1.0,GOOGLE,0.0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This report titled ""World Energy Transitions Outlook: 1.5°C Pathway"" was confirmed as published in 2021 by the International Renewable Energy Agency (IRENA). The title, author organization, year, and publishing agency all match exactly with the verified source.

### Details
A matching record was found where the exact title and year (2021) correspond to the cited report. The author is the International Renewable Energy Agency, abbreviated as IRENA in the citation, representing the same organization referenced. The publisher information matches the International Renewable Energy Agency, with only a location suffix difference that does not alter the identity. Although no digital identifier like DOI was present, the document is publicly available through IRENA's official website, confirming the reference's authenticity.

- https://www.irena.org/-/media/Files/IRENA/Agency/Publication/2021/Jun/IRENA_World_Energy_Transitions_Outlook_2021.pdf
- https://www.irena.org/publications/2021/Jun/World-Energy-Transitions-Outlook
- https://www.h2knowledgecentre.com/content/researchpaper1609
",1.0,0.0
"Denholm, P., & Margolis, R. M. (2007). *Variable renewable energy and the electric grid: The integration of wind and solar power*. National Renewable Energy Laboratory (NREL).",Renewable energy,mistral_small_32_24b,needs-human,Reference requires human review.,CONTAINS,MATCH,MATCH,CONTRADICTION,ABSENT,Variable Renewable Energy and the Electricity Grid,Denholm; Margolis,2007.0,Resources for the Future (RFF),,https://www.rff.org/publications/books/variable-renewable-energy-and-the-electricity-grid/,GOOGLE,2.0,1.0,1.0,1.0,0.0,Variable renewable energy and the electric grid: The integration of wind and solar power,Variable Renewable Energy and the Electricity Grid,"Denholm, P.; Margolis, R. M.",Denholm; Margolis,2007.0,2007.0,National Renewable Energy Laboratory (NREL),Resources for the Future (RFF),,https://www.rff.org/publications/books/variable-renewable-energy-and-the-electricity-grid/,0.0,0.0,1.0,GOOGLE,0.0,"◐ Title | ✓ Authors | ✓ Year | ✗ Venue | ○ ID

### Summary
This reference requires human review because while the authors Denholm and Margolis, the year 2007, and most of the title were confirmed, the publishing organization shows a contradiction. The citation lists the National Renewable Energy Laboratory (NREL), but the closest matching source attributes the work to Resources for the Future (RFF).

### Details
A matching author pair and the publication year 2007 were found exactly. The core part of the title ""Variable Renewable Energy and the Electric Grid"" matches well, though the cited title includes a longer subtitle related to wind and solar integration. However, the venues differ: the citation claims NREL as publisher, while the best potential match is from RFF, which are separate organizations. No DOI or other identifier was found to clarify this discrepancy. A Google search located the RFF publication but not an NREL equivalent with the exact citation details.

- https://www.rff.org/publications/books/variable-renewable-energy-and-the-electricity-grid/",0.433,0.567
"Lee, V. E., & Burkam, D. T. (2002). Dropping out of high school: The role of school organization and governance. *American Educational Research Journal, 39*(2), 383-413.",School dropout prevention programs in rural areas,mistral_small_32_24b,verified-with-error,"Lee, V. E., & Burkam, D. T. (2003). Dropping out of high school: The role of school organization and structure. *American Educational Research Journal*. https://journals.sagepub.com/doi/abs/10.3102/00028312040002353",CONTAINS,MATCH,CONTAINS,MATCH,ABSENT,Dropping out of high school: The role of school organization and structure,V. E. Lee; D. T. Burkam,2003.0,American Educational Research Journal,,https://journals.sagepub.com/doi/abs/10.3102/00028312040002353,GOOGLE,2.0,0.0,2.0,1.0,0.0,Dropping out of high school: The role of school organization and governance.,Dropping out of high school: The role of school organization and structure,"Lee, V. E.; Burkam, D. T.",V. E. Lee; D. T. Burkam,2002.0,2003.0,American Educational Research Journal,American Educational Research Journal,,https://journals.sagepub.com/doi/abs/10.3102/00028312040002353,1.0,1.0,1.0,GOOGLE,0.0,"◐ Title | ✓ Authors | ◐ Year | ✓ Venue | ○ ID

### Summary
This reference was verified with minor discrepancies. The authors Lee and Burkam matched perfectly, and the journal American Educational Research Journal was confirmed. However, the publication year differed by one year (2002 vs. 2003) and the title varied slightly, using ""structure"" instead of ""governance"" in the final word.

### Details
A matching article was found authored by V. E. Lee and D. T. Burkam in the American Educational Research Journal, confirming the core reference. The year recorded in the evidence was 2003, while the original citation had 2002, a common one-year discrepancy in citations. The title largely matched, differing only in the last word: ""structure"" appears in the verified version instead of ""governance,"" but the main phrase identifying the work was intact. No DOI was found for cross-verification. The journal listing and authorship were consistent across sources.

- https://journals.sagepub.com/doi/abs/10.3102/00028312040002353",0.733,0.267
"Brady, H. E., & McNulty, K. (2017). Why isn’t the United States Europe? The foundations of voter turnout. *American Journal of Political Science, 41*(2), 335-353.",Voter turnout,mistral_small_32_24b,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
The reference to the article by Brady and McNulty titled ""Why isn’t the United States Europe? The foundations of voter turnout"" published in 2017 could not be verified. No matching article was found in the American Journal of Political Science or through other scholarly searches.

### Details
A search for the title and authors in OpenAlex and other academic sources did not produce any matching records. The year 2017, authors H. E. Brady and K. McNulty, as well as the journal details and article title, could not be confirmed through available sources. This indicates that the specific article either does not exist in the referenced form or is not indexed in standard databases.

- [OpenAlex](https://openalex.org)
- Scholarly search on general academic databases",0.0,1.0
"Campbell, A. (2008). *The American voter*. University of Chicago Press.",Voter turnout,mistral_small_32_24b,verified-with-error,Reference requires human review.,MATCH,CONTAINS,UNCONFIRMED,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,"✓ Title | ◐ Authors | ? Year | ✓ Venue | ○ ID

### Summary
This book titled ""The American Voter"" was confirmed as published by the University of Chicago Press, matching the exact title and publisher given in the original reference. The cited author, A. Campbell, is found among the full list of authors for this work, although the actual publication year could not be confirmed.

### Details
A matching record was found with the title ""The American Voter"" published by University of Chicago Press, exactly matching the cited title and venue. The author Angus Campbell (cited as A. Campbell) is indeed one of the authors, alongside Philip E. Converse, Warren E. Miller, and Donald E. Stokes. The year 2008 in the reference could not be confirmed from available records, which commonly show earlier editions dating from the 1960s and 1970s. No digital object identifier (DOI) was available. The URL to the publisher's page also supports this information: [University of Chicago Press](https://press.uchicago.edu/ucp/books/book/chicago/A/bo24047989.html).",0.667,0.333
"Franklin, M. S. (2004). Voter turnout and the dynamics of electoral competition in established democracies since World War II. *American Political Science Review, 98*(3), 453-466.",Voter turnout,mistral_small_32_24b,needs-human,Reference requires human review.,CONTAINS,CONTRADICTION,CONTAINS,CONTAINS,ABSENT,Voter Turnout and the Dynamics of Electoral Competition in Established Democracies Since 1945,J.J.M. van Holsteyn,2005.0,Perspectives on Politics,10.1017/s1537592705670259,https://doi.org/10.1017/s1537592705670259,GOOGLE,0.0,1.0,3.0,1.0,0.0,Voter turnout and the dynamics of electoral competition in established democracies since World War II,Voter Turnout and the Dynamics of Electoral Competition in Established Democracies Since 1945,"Franklin, M. S.",J.J.M. van Holsteyn,2004.0,2005.0,American Political Science Review,Perspectives on Politics,,10.1017/s1537592705670259,0.0,0.0,2.0,GOOGLE,0.0,"◐ Title | ✗ Authors | ◐ Year | ◐ Venue | ○ ID

### Summary
The verification result is uncertain due to conflicting details in key fields. While the title and year are very similar, the authors and journals differ significantly, indicating that the original citation may not correspond to the best potential match found.

### Details
A record with a closely matching title ""Voter Turnout and the Dynamics of Electoral Competition in Established Democracies Since 1945"" was found, differing only in the slight time reference compared to the cited title ""...since World War II."" However, the authors do not match, as the citation lists M. S. Franklin, but the candidate is authored by J. J. M. van Holsteyn. Additionally, the years differ by one (2004 vs 2005) and the venues differ, with the citation in *American Political Science Review* and the found article published in *Perspectives on Politics*. No matching identifier was provided, and external searches did not locate the cited reference, suggesting ambiguity that calls for human evaluation.

- https://doi.org/10.1017/s1537592705670259",0.1,0.9
"Geys, B. (2006). Explaining voter turnout: A review of aggregate-level research. *Electoral Studies, 25*(4), 637-663.",Voter turnout,mistral_small_32_24b,verified,"Geys, B. (2005). Explaining voter turnout: A review of aggregate-level research. *Electoral Studies*, 25(4), 637-663. https://doi.org/10.1016/j.electstud.2005.09.002",MATCH,MATCH,CONTAINS,MATCH,ABSENT,Explaining voter turnout: A review of aggregate-level research,Benny Geys,2005.0,Electoral Studies,10.1016/j.electstud.2005.09.002,https://doi.org/10.1016/j.electstud.2005.09.002,GOOGLE,3.0,0.0,1.0,1.0,0.0,Explaining voter turnout: A review of aggregate-level research,Explaining voter turnout: A review of aggregate-level research,"Geys, B.",Benny Geys,2006.0,2005.0,Electoral Studies,Electoral Studies,,10.1016/j.electstud.2005.09.002,1.0,1.0,1.0,GOOGLE,0.0,"✓ Title | ✓ Authors | ◐ Year | ✓ Venue | ○ ID

### Summary
This article titled ""Explaining voter turnout: A review of aggregate-level research"" was confirmed in the journal Electoral Studies with matching author Benny Geys. The title and journal match perfectly, although the year of publication is 2005 in the official record compared to 2006 in the citation, which is a minor discrepancy.

### Details
A matching record was found in the journal Electoral Studies with the exact title and author (Benny Geys). The citation gave the year 2006, but the official publication year is 2005, which fits the acceptable variation criterion. No unique identifier was present in the citation. The paper is accessible via DOI: 10.1016/j.electstud.2005.09.002.

- https://doi.org/10.1016/j.electstud.2005.09.002
- https://www.sciencedirect.com/science/article/pii/S0261379405000910",0.9,0.1
"Gerber, A. S., & Green, D. P. (2000). The effects of canvassing, telephone calls, and direct mail on voter turnout: A field experiment. *American Political Science Review, 94*(3), 653-663.",Voter turnout,mistral_small_32_24b,verified,"Gerber, A. S., & Green, D. P. (2000). The effects of canvassing, telephone calls, and direct mail on voter turnout: A field experiment. *American Political Science Review*, 94(3), 653-663. https://doi.org/10.2307/2585837",MATCH,MATCH,MATCH,MATCH,ABSENT,"The Effects of Canvassing, Telephone Calls, and Direct Mail on Voter Turnout: A Field Experiment",Alan S. Gerber; Donald P. Green,2000.0,American Political Science Review,10.2307/2585837,https://doi.org/10.2307/2585837,GOOGLE,4.0,0.0,0.0,1.0,0.0,"The effects of canvassing, telephone calls, and direct mail on voter turnout: A field experiment.","The Effects of Canvassing, Telephone Calls, and Direct Mail on Voter Turnout: A Field Experiment","Gerber, A. S.; Green, D. P.",Alan S. Gerber; Donald P. Green,2000.0,2000.0,American Political Science Review,American Political Science Review,,10.2307/2585837,1.0,1.0,1.0,GOOGLE,0.0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This article was confirmed in the American Political Science Review with matching authors Alan S. Gerber and Donald P. Green, the exact title, and the publication year 2000.

### Details
A matching record was found showing the exact title ""The Effects of Canvassing, Telephone Calls, and Direct Mail on Voter Turnout: A Field Experiment."" Both authors matched perfectly, despite using initials in the citation and full names in the record. The journal name and year 2000 also matched exactly. The article has the DOI 10.2307/2585837.

- [DOI Link](https://doi.org/10.2307/2585837)",1.0,0.0
"Highton, P., & Wolfinger, R. E. (2001). Estimating the effect of registration laws on voter turnout. *The Journal of Politics, 63*(3), 776-793.",Voter turnout,mistral_small_32_24b,needs-human,Reference requires human review.,CONTAINS,CONTAINS,CONTRADICTION,CONTAINS,ABSENT,How Postregistration Laws Affect the Turnout of Citizens Registered to Vote,Raymond E. Wolfinger; Benjamin Highton; Megan Mullin,2005.0,State Politics & Policy Quarterly,10.1177/153244000500500101,https://doi.org/10.1177/153244000500500101,GOOGLE,0.0,1.0,3.0,1.0,0.0,Estimating the effect of registration laws on voter turnout,How Postregistration Laws Affect the Turnout of Citizens Registered to Vote,"Highton, P.; Wolfinger, R. E.",Raymond E. Wolfinger; Benjamin Highton; Megan Mullin,2001.0,2005.0,The Journal of Politics,State Politics & Policy Quarterly,,10.1177/153244000500500101,0.0,0.0,2.0,GOOGLE,0.0,"◐ Title | ◐ Authors | ✗ Year | ◐ Venue | ○ ID

### Summary
The reference has not been conclusively verified because the year and venue details differ from the suggested matching record. While the authors and core topic match well, the candidate article was published in 2005 in a different journal with an additional author included.

### Details
A matching record was found titled ""How Postregistration Laws Affect the Turnout of Citizens Registered to Vote"" authored by Raymond E. Wolfinger, Benjamin Highton, and Megan Mullin, published in 2005 in State Politics & Policy Quarterly. This differs from the citation, which lists a 2001 publication year and two authors (Highton and Wolfinger) in The Journal of Politics. The titles are similar but not identical, and the venue is related but not the same. These discrepancies require further human review to confirm if these references represent the same work or different ones.

- https://doi.org/10.1177/153244000500500101
- https://www.cambridge.org/core/journals/american-political-science-review/article/effect-of-registration-laws-on-voter-turnout/E9ED1FC9155FE2CB1874D67C40F4591F",0.2,0.8
"Lijphart, A. (1997). Unequal participation: Democracy’s un resolved dilemma. *American Political Science Review, 91*(1), 1-14.",Voter turnout,mistral_small_32_24b,verified,"Lijphart, A. (1997). Unequal participation: Democracy's unresolved dilemma. *American Political Science Review*, 91(1), 1-14. https://doi.org/10.2307/2952255",MATCH,MATCH,MATCH,MATCH,ABSENT,Unequal Participation: Democracy's Unresolved Dilemma,Arend Lijphart,1997.0,American Political Science Review,10.2307/2952255,,GOOGLE,4.0,0.0,0.0,1.0,0.0,Unequal participation: Democracy’s un resolved dilemma,Unequal Participation: Democracy's Unresolved Dilemma,"Lijphart, A.",Arend Lijphart,1997.0,1997.0,American Political Science Review,American Political Science Review,,10.2307/2952255,1.0,1.0,1.0,GOOGLE,0.0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ○ ID

### Summary
This article by Arend Lijphart, titled ""Unequal participation: Democracy's unresolved dilemma,"" was confirmed in the American Political Science Review in 1997 with matching authors and year.

### Details
A matching record was found with the exact title and author name variant ""Arend Lijphart"" for ""Lijphart, A."" The year 1997 matched exactly, and the journal name ""American Political Science Review"" was confirmed as well. Though no direct DOI was provided in the citation, supporting sources, including Cambridge and scholarly repositories, confirm the article's publication details and page range (91(1), 1-14). Relevant sources include:
- [eScholarship](https://escholarship.org/uc/item/13n5q9qx)
- [Stanford Inequality PDF](https://inequality.stanford.edu/sites/default/files/media/_media/pdf/Reference%20Media/Lijphart_1997_Politics.pdf)
- [Cambridge Core of APSR](https://www.cambridge.org/core/journals/american-political-science-review/issue/39515FB6DC22845FAD68919803F1D22B)",1.0,0.0
